beer1,beer2,scaled_r2
 Great Lakes Edmund Fitzgerald Porter, Golden Monkey,-0.02880307334210946
 Great Lakes Edmund Fitzgerald Porter, Guinness Draught,0.08415793307644454
 Great Lakes Edmund Fitzgerald Porter, Hennepin (Farmhouse Saison),0.07166431680760074
 Great Lakes Edmund Fitzgerald Porter, Hoegaarden Original White Ale,0.11275347674726487
 Great Lakes Edmund Fitzgerald Porter, Hop Rod Rye,0.14295433469933058
 Great Lakes Edmund Fitzgerald Porter, Hop Stoopid,0.053347552153802005
 Great Lakes Edmund Fitzgerald Porter, Hop Wallop,0.033175542094726555
 Great Lakes Edmund Fitzgerald Porter, HopDevil Ale,0.0969517427641012
 Great Lakes Edmund Fitzgerald Porter, IPA,0.08521449206018443
 Great Lakes Edmund Fitzgerald Porter, Imperial Stout,0.044685132314110865
 Great Lakes Edmund Fitzgerald Porter, India Pale Ale,0.00975707898923985
 Great Lakes Edmund Fitzgerald Porter, Indian Brown Ale,0.19626653346391518
 Great Lakes Edmund Fitzgerald Porter, La Fin Du Monde,0.12730232085112017
 Great Lakes Edmund Fitzgerald Porter, Maharaja,-0.021549761269539225
 Great Lakes Edmund Fitzgerald Porter, Maudite,0.0739388971453655
 Great Lakes Edmund Fitzgerald Porter, Midas Touch Golden Elixir,-0.1291441323987061
 Great Lakes Edmund Fitzgerald Porter, Newcastle Brown Ale,0.01601961689877989
 Great Lakes Edmund Fitzgerald Porter, Oak Aged Yeti Imperial Stout,0.02306344186852053
 Great Lakes Edmund Fitzgerald Porter, Oaked Arrogant Bastard Ale,0.1309281871734532
 Great Lakes Edmund Fitzgerald Porter, Oatmeal Stout,0.03928165157286942
 Great Lakes Edmund Fitzgerald Porter, Oktoberfest,0.1901468098288312
 Great Lakes Edmund Fitzgerald Porter, Old Rasputin Russian Imperial Stout,0.13694930184644571
 Great Lakes Edmund Fitzgerald Porter, Ommegang (Abbey Ale),0.09772625121996178
 Great Lakes Edmund Fitzgerald Porter, Orval Trappist Ale,-0.005594544379948071
 Great Lakes Edmund Fitzgerald Porter, Pabst Blue Ribbon (PBR),0.20077827858659147
 Great Lakes Edmund Fitzgerald Porter, Pale Ale,0.03776073804090142
 Great Lakes Edmund Fitzgerald Porter, Palo Santo Marron,0.04017056761945722
 Great Lakes Edmund Fitzgerald Porter, Pliny The Elder,0.18178715242197876
 Great Lakes Edmund Fitzgerald Porter, Porter,0.029626559307344157
 Great Lakes Edmund Fitzgerald Porter, Prima Pils,0.10336450597367144
 Great Lakes Edmund Fitzgerald Porter, Punkin Ale,0.18892484083822117
 Great Lakes Edmund Fitzgerald Porter, Péché Mortel (Imperial Stout Au Cafe),0.15356414282964317
 Great Lakes Edmund Fitzgerald Porter, Racer 5 India Pale Ale,-0.04740901463493572
 Great Lakes Edmund Fitzgerald Porter, Raison D'etre,0.029017714374536083
 Great Lakes Edmund Fitzgerald Porter, Samuel Adams Black Lager,-0.004089062644424642
 Great Lakes Edmund Fitzgerald Porter, Samuel Adams Boston Lager,0.09507937300321237
 Great Lakes Edmund Fitzgerald Porter, Samuel Adams Octoberfest,-0.04813370155821757
 Great Lakes Edmund Fitzgerald Porter, Samuel Adams Summer Ale,-0.009036366266618707
 Great Lakes Edmund Fitzgerald Porter, Samuel Adams Winter Lager,0.04346339270853792
 Great Lakes Edmund Fitzgerald Porter, Samuel Smith's Imperial Stout,0.17713916326830276
 Great Lakes Edmund Fitzgerald Porter, Samuel Smith's Oatmeal Stout,0.24357109776003294
 Great Lakes Edmund Fitzgerald Porter, Schneider Aventinus,0.07057116471447646
 Great Lakes Edmund Fitzgerald Porter, Shakespeare Oatmeal Stout,0.30801210643017973
 Great Lakes Edmund Fitzgerald Porter, Sierra Nevada Bigfoot Barleywine Style Ale,0.09418168338508405
 Great Lakes Edmund Fitzgerald Porter, Sierra Nevada Celebration Ale,0.10229944130222157
 Great Lakes Edmund Fitzgerald Porter, Sierra Nevada Pale Ale,0.061907549063903416
 Great Lakes Edmund Fitzgerald Porter, Sierra Nevada Torpedo Extra IPA,-0.009482652413351018
 Great Lakes Edmund Fitzgerald Porter," Smuttynose IPA ""Finest Kind""",0.07802808115029639
 Great Lakes Edmund Fitzgerald Porter, St. Bernardus Abt 12,0.14300627959221113
 Great Lakes Edmund Fitzgerald Porter, Stone IPA (India Pale Ale),0.07622149540590945
 Great Lakes Edmund Fitzgerald Porter, Stone Imperial Russian Stout,0.18578895967799264
 Great Lakes Edmund Fitzgerald Porter, Stone Ruination IPA,0.04912560747019495
 Great Lakes Edmund Fitzgerald Porter, Stone Smoked Porter,0.20347288056790447
 Great Lakes Edmund Fitzgerald Porter, Stone Sublimely Self-Righteous Ale,0.1570821339660011
 Great Lakes Edmund Fitzgerald Porter, Storm King Stout,0.14254825318177247
 Great Lakes Edmund Fitzgerald Porter, Ten FIDY,0.16215787615298122
 Great Lakes Edmund Fitzgerald Porter, Three Philosophers Belgian Style Blend (Quadrupel),-0.018919767624589866
 Great Lakes Edmund Fitzgerald Porter, Trappistes Rochefort 10,0.07551473710892452
 Great Lakes Edmund Fitzgerald Porter, Trappistes Rochefort 8,0.14052206695911157
 Great Lakes Edmund Fitzgerald Porter, Trois Pistoles,0.10997878220867197
 Great Lakes Edmund Fitzgerald Porter, Tröegs Nugget Nectar,0.10447824147317351
 Great Lakes Edmund Fitzgerald Porter, Two Hearted Ale,0.11685224373349519
 Great Lakes Edmund Fitzgerald Porter, Weihenstephaner Hefeweissbier,0.08772887811421837
 Great Lakes Edmund Fitzgerald Porter, Westmalle Trappist Tripel,0.07892797983527149
 Great Lakes Edmund Fitzgerald Porter, World Wide Stout,-0.043530330413931
 Great Lakes Edmund Fitzgerald Porter, Yeti Imperial Stout,0.01391839850211135
 Great Lakes Edmund Fitzgerald Porter, Young's Double Chocolate Stout,0.08904720029179941
 Great Lakes Edmund Fitzgerald Porter, Yuengling Traditional Lager,0.14204486711003272
 Guinness Draught, #9,-0.05676504302177286
 Guinness Draught, 120 Minute IPA,0.1012145791559857
 Guinness Draught, 60 Minute IPA,0.19391564349088747
 Guinness Draught, 90 Minute IPA,0.10625543658516694
 Guinness Draught, Alpha King Pale Ale,-0.14826073125894396
 Guinness Draught, Anchor Steam Beer,-0.020895059966612402
 Guinness Draught, ApriHop,0.09137420021017993
 Guinness Draught, Arrogant Bastard Ale,0.15488274876742886
 Guinness Draught, Ayinger Celebrator Doppelbock,0.07484095529076493
 Guinness Draught, Bell's Expedition Stout,-0.056612174610241685
 Guinness Draught, Bell's Hopslam Ale,0.013945247496658212
 Guinness Draught, Bell's Oberon Ale,-0.02760674612619318
 Guinness Draught, Blue Moon Belgian White,0.17775465945724708
 Guinness Draught, Bourbon County Brand Stout,-0.01781316672606551
 Guinness Draught, Brooklyn Black Chocolate Stout,0.051067160392682255
 Guinness Draught, Budweiser,0.178649113994149
 Guinness Draught, Burton Baton,0.07964056218413336
 Guinness Draught, Chimay Grande Réserve (Blue),0.13717518310178026
 Guinness Draught, Chimay Première (Red),0.14015849792031745
 Guinness Draught, Chimay Tripel (White),0.10323682697678785
 Guinness Draught, Chocolate Stout,0.0915900867571829
 Guinness Draught, Dale's Pale Ale,0.15266405337246838
 Guinness Draught, Dead Guy Ale,0.12815385979828772
 Guinness Draught, Delirium Tremens,-0.013922175189063067
 Guinness Draught, Double Bastard Ale,0.04279760402563606
 Guinness Draught, Dreadnaught IPA,0.06761560044689507
 Guinness Draught, Duvel,0.09302578720700977
 Guinness Draught, Fat Tire Amber Ale,0.2962628751309756
 Guinness Draught, Founders Breakfast Stout,-0.038953400702355735
 Guinness Draught, Founders KBS (Kentucky Breakfast Stout),-0.023085476343943583
 Guinness Draught, Franziskaner Hefe-Weisse,0.2500166593539714
 Guinness Draught, Golden Monkey,0.01540377681956157
 Guinness Draught, Great Lakes Edmund Fitzgerald Porter,0.08415793307644462
 Guinness Draught, Hennepin (Farmhouse Saison),0.11404036067804903
 Guinness Draught, Hoegaarden Original White Ale,0.12643339157333183
 Guinness Draught, Hop Rod Rye,0.07027075564278702
 Guinness Draught, Hop Stoopid,0.06777595020604657
 Guinness Draught, Hop Wallop,0.021831481477726646
 Guinness Draught, HopDevil Ale,0.12645839467045675
 Guinness Draught, IPA,-0.09954423991693177
 Guinness Draught, Imperial Stout,0.19767571921475724
 Guinness Draught, India Pale Ale,0.10130905343169604
 Guinness Draught, Indian Brown Ale,0.09899658282320928
 Guinness Draught, La Fin Du Monde,0.07317974758324411
 Guinness Draught, Maharaja,0.028618856569415
 Guinness Draught, Maudite,0.10122609975247965
 Guinness Draught, Midas Touch Golden Elixir,0.026710112163644963
 Guinness Draught, Newcastle Brown Ale,0.31324080977661806
 Guinness Draught, Oak Aged Yeti Imperial Stout,0.17197896324548265
 Guinness Draught, Oaked Arrogant Bastard Ale,-0.02279983212200171
 Guinness Draught, Oatmeal Stout,0.12917549252969718
 Guinness Draught, Oktoberfest,-0.07185789971563172
 Guinness Draught, Old Rasputin Russian Imperial Stout,0.03982023858873142
 Guinness Draught, Ommegang (Abbey Ale),-0.020087900988717676
 Guinness Draught, Orval Trappist Ale,-0.10933171600110944
 Guinness Draught, Pabst Blue Ribbon (PBR),0.017234046622527498
 Guinness Draught, Pale Ale,0.2135274537739008
 Guinness Draught, Palo Santo Marron,0.05584526428368574
 Guinness Draught, Pliny The Elder,0.015483602632539669
 Guinness Draught, Porter,0.07877798539285329
 Guinness Draught, Prima Pils,0.13126341077499118
 Guinness Draught, Punkin Ale,0.16637809965201122
 Guinness Draught, Péché Mortel (Imperial Stout Au Cafe),-0.04660487577097839
 Guinness Draught, Racer 5 India Pale Ale,0.07805502936832258
 Guinness Draught, Raison D'etre,0.06931879454765698
 Guinness Draught, Samuel Adams Black Lager,0.022816471155554043
 Guinness Draught, Samuel Adams Boston Lager,0.14382397825537177
 Guinness Draught, Samuel Adams Octoberfest,0.1190162123269276
 Guinness Draught, Samuel Adams Summer Ale,0.07403476943703415
 Guinness Draught, Samuel Adams Winter Lager,0.11558765960936654
 Guinness Draught, Samuel Smith's Imperial Stout,0.129013701143795
 Guinness Draught, Samuel Smith's Oatmeal Stout,-0.053096872490308075
 Guinness Draught, Schneider Aventinus,-0.057860861842326555
 Guinness Draught, Shakespeare Oatmeal Stout,0.08258470568876945
 Guinness Draught, Sierra Nevada Bigfoot Barleywine Style Ale,0.1059965374899761
 Guinness Draught, Sierra Nevada Celebration Ale,0.044711700801270814
 Guinness Draught, Sierra Nevada Pale Ale,0.09059642819480011
 Guinness Draught, Sierra Nevada Torpedo Extra IPA,0.1219570923799114
 Guinness Draught," Smuttynose IPA ""Finest Kind""",0.01987735185188398
 Guinness Draught, St. Bernardus Abt 12,0.047716425683566745
 Guinness Draught, Stone IPA (India Pale Ale),0.03476184449720708
 Guinness Draught, Stone Imperial Russian Stout,0.007976453867407697
 Guinness Draught, Stone Ruination IPA,-0.06287091683116658
 Guinness Draught, Stone Smoked Porter,0.12883476271903613
 Guinness Draught, Stone Sublimely Self-Righteous Ale,-0.0013289770186803733
 Guinness Draught, Storm King Stout,0.11748005280810948
 Guinness Draught, Ten FIDY,0.07651837301216115
 Guinness Draught, Three Philosophers Belgian Style Blend (Quadrupel),0.045201156668796816
 Guinness Draught, Trappistes Rochefort 10,0.1252735381703256
 Guinness Draught, Trappistes Rochefort 8,0.12365868285547042
 Guinness Draught, Trois Pistoles,0.18761629466401808
 Guinness Draught, Tröegs Nugget Nectar,0.08411536630679532
 Guinness Draught, Two Hearted Ale,0.08505992587881343
 Guinness Draught, Weihenstephaner Hefeweissbier,0.05127393648466359
 Guinness Draught, Westmalle Trappist Tripel,0.09878092163328939
 Guinness Draught, World Wide Stout,0.04436807966445299
 Guinness Draught, Yeti Imperial Stout,-0.09120868332486948
 Guinness Draught, Young's Double Chocolate Stout,-0.07057768421231725
 Guinness Draught, Yuengling Traditional Lager,0.10988528833882781
 Hennepin (Farmhouse Saison), #9,0.16564352292534013
 Hennepin (Farmhouse Saison), 120 Minute IPA,0.05550057145201229
 Hennepin (Farmhouse Saison), 60 Minute IPA,0.025138270187003844
 Hennepin (Farmhouse Saison), 90 Minute IPA,0.039852177836392756
 Hennepin (Farmhouse Saison), Alpha King Pale Ale,0.20581772468554876
 Hennepin (Farmhouse Saison), Anchor Steam Beer,0.07809170329590294
 Hennepin (Farmhouse Saison), ApriHop,0.1650087443902516
 Hennepin (Farmhouse Saison), Arrogant Bastard Ale,0.09867431633095951
 Hennepin (Farmhouse Saison), Ayinger Celebrator Doppelbock,0.07788233621828598
 Hennepin (Farmhouse Saison), Bell's Expedition Stout,0.01594944341806623
 Hennepin (Farmhouse Saison), Bell's Hopslam Ale,0.22684634310099816
 Hennepin (Farmhouse Saison), Bell's Oberon Ale,0.12601552505118868
 Hennepin (Farmhouse Saison), Blue Moon Belgian White,0.09611029491148984
 Hennepin (Farmhouse Saison), Bourbon County Brand Stout,0.1701014031178875
 Hennepin (Farmhouse Saison), Brooklyn Black Chocolate Stout,0.06165537945420588
 Hennepin (Farmhouse Saison), Budweiser,-0.02069726047689979
 Hennepin (Farmhouse Saison), Burton Baton,0.14090032230815872
 Hennepin (Farmhouse Saison), Chimay Grande Réserve (Blue),0.11311579236618612
 Hennepin (Farmhouse Saison), Chimay Première (Red),-0.04128979437222341
 Hennepin (Farmhouse Saison), Chimay Tripel (White),-0.0012721519697108908
 Hennepin (Farmhouse Saison), Chocolate Stout,0.16119168690370758
 Hennepin (Farmhouse Saison), Dale's Pale Ale,0.07089360041284766
 Hennepin (Farmhouse Saison), Dead Guy Ale,0.190121331508337
 Hennepin (Farmhouse Saison), Delirium Tremens,0.1133103623772608
 Hennepin (Farmhouse Saison), Double Bastard Ale,0.19115087594062724
 Hennepin (Farmhouse Saison), Dreadnaught IPA,0.12223602097884897
 Hennepin (Farmhouse Saison), Duvel,0.3108474538474086
 Hennepin (Farmhouse Saison), Fat Tire Amber Ale,0.14698753527712982
 Hennepin (Farmhouse Saison), Founders Breakfast Stout,-0.01622626402824558
 Hennepin (Farmhouse Saison), Founders KBS (Kentucky Breakfast Stout),0.08223729402987359
 Hennepin (Farmhouse Saison), Franziskaner Hefe-Weisse,0.19625822722209607
 Hennepin (Farmhouse Saison), Golden Monkey,0.22538844512514503
 Hennepin (Farmhouse Saison), Great Lakes Edmund Fitzgerald Porter,0.07166431680760091
 Hennepin (Farmhouse Saison), Guinness Draught,0.11404036067804905
 Hennepin (Farmhouse Saison), Hoegaarden Original White Ale,0.3493521481739219
 Hennepin (Farmhouse Saison), Hop Rod Rye,0.07566511183380262
 Hennepin (Farmhouse Saison), Hop Stoopid,0.11738373052966161
 Hennepin (Farmhouse Saison), Hop Wallop,0.20993185469955739
 Hennepin (Farmhouse Saison), HopDevil Ale,0.1532042250414484
 Hennepin (Farmhouse Saison), IPA,0.10177028887169053
 Hennepin (Farmhouse Saison), Imperial Stout,0.12995459618126362
 Hennepin (Farmhouse Saison), India Pale Ale,0.041675476674396326
 Hennepin (Farmhouse Saison), Indian Brown Ale,0.09740178735441195
 Hennepin (Farmhouse Saison), La Fin Du Monde,0.3746146488857817
 Hennepin (Farmhouse Saison), Maharaja,0.02880230815560982
 Hennepin (Farmhouse Saison), Maudite,0.2145242778358895
 Hennepin (Farmhouse Saison), Midas Touch Golden Elixir,0.008758112221280067
 Hennepin (Farmhouse Saison), Newcastle Brown Ale,0.0847405284484809
 Hennepin (Farmhouse Saison), Oak Aged Yeti Imperial Stout,0.18784927218568961
 Hennepin (Farmhouse Saison), Oaked Arrogant Bastard Ale,0.1121263999315046
 Hennepin (Farmhouse Saison), Oatmeal Stout,0.037034962900502635
 Hennepin (Farmhouse Saison), Oktoberfest,0.10586613154952951
 Hennepin (Farmhouse Saison), Old Rasputin Russian Imperial Stout,0.11869837332447865
 Hennepin (Farmhouse Saison), Ommegang (Abbey Ale),0.22603922277895108
 Hennepin (Farmhouse Saison), Orval Trappist Ale,0.005364785317469788
 Hennepin (Farmhouse Saison), Pabst Blue Ribbon (PBR),-0.011152950637695813
 Hennepin (Farmhouse Saison), Pale Ale,-0.0532406146892724
 Hennepin (Farmhouse Saison), Palo Santo Marron,0.0424200137050849
 Hennepin (Farmhouse Saison), Pliny The Elder,0.04760003532449124
 Hennepin (Farmhouse Saison), Porter,0.022411338791159974
 Hennepin (Farmhouse Saison), Prima Pils,0.2256922113539091
 Hennepin (Farmhouse Saison), Punkin Ale,0.15009323663586208
 Hennepin (Farmhouse Saison), Péché Mortel (Imperial Stout Au Cafe),0.13473817035594673
 Hennepin (Farmhouse Saison), Racer 5 India Pale Ale,0.12098098687992469
 Hennepin (Farmhouse Saison), Raison D'etre,-0.02102712399938605
 Hennepin (Farmhouse Saison), Samuel Adams Black Lager,0.15493871193229897
 Hennepin (Farmhouse Saison), Samuel Adams Boston Lager,0.11886701309169947
 Hennepin (Farmhouse Saison), Samuel Adams Octoberfest,0.06419568448017252
 Hennepin (Farmhouse Saison), Samuel Adams Summer Ale,0.18084175173488465
 Hennepin (Farmhouse Saison), Samuel Adams Winter Lager,0.08297406233664238
 Hennepin (Farmhouse Saison), Samuel Smith's Imperial Stout,0.12935801301793265
 Hennepin (Farmhouse Saison), Samuel Smith's Oatmeal Stout,0.05102876503707947
 Hennepin (Farmhouse Saison), Schneider Aventinus,0.13259974499333047
 Hennepin (Farmhouse Saison), Shakespeare Oatmeal Stout,0.15008830554618238
 Hennepin (Farmhouse Saison), Sierra Nevada Bigfoot Barleywine Style Ale,0.09245764916159611
 Hennepin (Farmhouse Saison), Sierra Nevada Celebration Ale,0.17349772085137244
 Hennepin (Farmhouse Saison), Sierra Nevada Pale Ale,0.03697481121138795
 Hennepin (Farmhouse Saison), Sierra Nevada Torpedo Extra IPA,0.1892494774397266
 Hennepin (Farmhouse Saison)," Smuttynose IPA ""Finest Kind""",-0.005352075471088954
 Hennepin (Farmhouse Saison), St. Bernardus Abt 12,0.24711885576873055
 Hennepin (Farmhouse Saison), Stone IPA (India Pale Ale),0.10301476830089895
 Hennepin (Farmhouse Saison), Stone Imperial Russian Stout,0.05791942110559701
 Hennepin (Farmhouse Saison), Stone Ruination IPA,0.238217656715506
 Hennepin (Farmhouse Saison), Stone Smoked Porter,0.15598736490797593
 Hennepin (Farmhouse Saison), Stone Sublimely Self-Righteous Ale,0.15366341112018184
 Hennepin (Farmhouse Saison), Storm King Stout,0.12236994983882934
 Hennepin (Farmhouse Saison), Ten FIDY,0.1438729096351505
 Hennepin (Farmhouse Saison), Three Philosophers Belgian Style Blend (Quadrupel),0.15134888713135827
 Hennepin (Farmhouse Saison), Trappistes Rochefort 10,0.19922064849686483
 Hennepin (Farmhouse Saison), Trappistes Rochefort 8,0.07982592047605709
 Hennepin (Farmhouse Saison), Trois Pistoles,0.18728931866511817
 Hennepin (Farmhouse Saison), Tröegs Nugget Nectar,0.18770530331509344
 Hennepin (Farmhouse Saison), Two Hearted Ale,0.18483662149732824
 Hennepin (Farmhouse Saison), Weihenstephaner Hefeweissbier,0.174787680062391
 Hennepin (Farmhouse Saison), Westmalle Trappist Tripel,0.08853743016081143
 Hennepin (Farmhouse Saison), World Wide Stout,-0.02322490560146284
 Hennepin (Farmhouse Saison), Yeti Imperial Stout,0.04714216076405254
 Hennepin (Farmhouse Saison), Young's Double Chocolate Stout,-0.04822318212998812
 Hennepin (Farmhouse Saison), Yuengling Traditional Lager,0.028618953852021844
 Hoegaarden Original White Ale, #9,0.18601949600577955
 Hoegaarden Original White Ale, 120 Minute IPA,-0.10627776347930533
 Hoegaarden Original White Ale, 60 Minute IPA,-0.023755735312971475
 Hoegaarden Original White Ale, 90 Minute IPA,-0.02185739525356001
 Hoegaarden Original White Ale, Alpha King Pale Ale,0.22102335292442662
